subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,circuit_family,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
C4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz_ccrz,0.1,True,0.0,D4,1.924600612332002,1.9977554007634195,0.7716666666666666,0.76,0.0116666666666666,72,4,symmetry,1037.6139252920402,True,False,131,independent_fallback,0.0,0.0,0,none,()
C4,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz_ccrz,0.1,True,0.0,D4,1.7982181711654617,1.8420564828684105,0.7983333333333333,0.7833333333333333,0.015,72,4,symmetry,1037.117943665944,True,False,124,independent_fallback,0.0,0.0,0,none,()
D4,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz_ccrz,0.1,True,0.0,D4,1.942817106679312,1.974407639370534,0.76,0.7566666666666667,0.0033333333333332,72,8,symmetry,1037.1458032079972,True,False,128,independent_fallback,0.0,0.0,0,none,()
D4,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz_ccrz,0.1,True,0.0,D4,1.9292489406339783,2.0029278528367684,0.7233333333333334,0.695,0.0283333333333334,72,8,symmetry,1057.1182679170745,True,False,122,independent_fallback,0.0,0.0,0,none,()
D4,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz_ccrz,0.1,True,0.0,D4,1.939661891511557,1.9351355578248264,0.7516666666666667,0.7483333333333333,0.0033333333333334,72,8,symmetry,1037.4805542081594,True,False,133,independent_fallback,0.0,0.0,0,none,()
D4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz_ccrz,0.1,True,0.0,D4,1.924600612332002,1.9977554007634195,0.7716666666666666,0.76,0.0116666666666666,72,8,symmetry,1043.1159751249943,True,False,131,independent_fallback,0.0,0.0,0,none,()
D4,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,line_zzz_ccrz,0.1,True,0.0,D4,1.7982181711654617,1.8420564828684105,0.7983333333333333,0.7833333333333333,0.015,72,8,symmetry,1037.257447999902,True,False,124,independent_fallback,0.0,0.0,0,none,()
C4,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz,0.1,True,0.0,D4,1.8315472112992883,1.8684672564933544,0.7383333333333333,0.7283333333333334,0.0099999999999998,78,4,symmetry,651.421849958133,True,False,128,independent_fallback,0.0,0.0,0,none,()
C4,3,2,1,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz,0.1,True,0.0,D4,1.906663437930444,1.9361754213141105,0.7316666666666667,0.7316666666666667,0.0,78,4,symmetry,650.8404537911993,True,False,122,independent_fallback,0.0,0.0,0,none,()
C4,3,2,2,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz,0.1,True,0.0,D4,1.8868300113531753,1.8772427166166827,0.8083333333333333,0.8216666666666667,-0.0133333333333333,78,4,symmetry,651.150296417065,True,False,133,independent_fallback,0.0,0.0,0,none,()
C4,3,2,3,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz,0.1,True,0.0,D4,1.897073106899387,1.9383358965302475,0.7916666666666666,0.78,0.0116666666666666,78,4,symmetry,653.3563937500585,True,False,131,independent_fallback,0.0,0.0,0,none,()
C4,3,2,4,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz,0.1,True,0.0,D4,1.892157258856485,1.9421077930222448,0.7466666666666667,0.7433333333333333,0.0033333333333334,78,4,symmetry,653.1870432498399,True,False,124,independent_fallback,0.0,0.0,0,none,()
D4,3,2,0,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz,0.1,True,0.0,D4,1.900386081582237,1.9756726558723616,0.8033333333333333,0.755,0.0483333333333333,72,8,symmetry,648.8726967500988,True,False,128,independent_fallback,0.0,0.0,0,none,()
