section,figure,source,metric,n,mean,std,ci95,params,subgroup,train_size,sharing_type,depth,L,p,circuit_family,source_family,epsilon,class
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.6683333333333333,0.0200693242979871,0.0175915383699726,54.0,D4,600.0,,,,,line_pair_crz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.6806666666666666,0.0510935960327276,0.0447855115460842,54.0,D4,750.0,,,,,line_pair_crz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.697,0.0259111730511933,0.0227121445731377,54.0,C4,450.0,,,,,line_zzz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7003333333333334,0.0568795022638012,0.0498570819665794,54.0,C4,600.0,,,,,line_zzz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.6876666666666666,0.0352688090086536,0.0309144741360921,54.0,C4,750.0,,,,,line_zzz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.697,0.0259111730511933,0.0227121445731377,54.0,D4,450.0,,,,,line_zzz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7003333333333334,0.0568795022638012,0.0498570819665794,54.0,D4,600.0,,,,,line_zzz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.6876666666666666,0.0352688090086536,0.0309144741360921,54.0,D4,750.0,,,,,line_zzz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7496666666666667,0.0196284940272497,0.0172051336008245,72.0,C4,450.0,,,,,line_zzz_ccrz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7486666666666666,0.0326896177877795,0.0286537133525288,72.0,C4,600.0,,,,,line_zzz_ccrz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.748,0.0398852520780969,0.034960964898965,72.0,C4,750.0,,,,,line_zzz_ccrz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7496666666666667,0.0196284940272497,0.0172051336008245,72.0,D4,450.0,,,,,line_zzz_ccrz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7486666666666666,0.0326896177877795,0.0286537133525288,72.0,D4,600.0,,,,,line_zzz_ccrz,,,
paper,fig07,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.748,0.0398852520780969,0.034960964898965,72.0,D4,750.0,,,,,line_zzz_ccrz,,,
paper,fig07,results_rule_based_oracle.csv,accuracy,5478,1.0,0.0,0.0,0.0,D4_invariant,,,,,,deterministic_rule_oracle,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.6776666666666668,0.0233214255329491,0.0204421307869583,60.0,C4,,,,,,edge,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.6993333333333334,0.030221405217715,0.026490229645412,54.0,D4,,,,,,edge,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.735,0.0212785755580061,0.0186514938335304,78.0,C4,,,,,,edge_line_ccrz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.75,0.0171188654868117,0.0150053471950649,72.0,D4,,,,,,edge_line_ccrz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.761,0.0396267305966285,0.0347343608293318,78.0,C4,,,,,,edge_line_zzz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7643333333333333,0.0264207410107202,0.0231588005830277,72.0,D4,,,,,,edge_line_zzz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.778,0.0143081173542231,0.0125416178293622,96.0,C4,,,,,,edge_line_zzz_ccrz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.805,0.0213111864209073,0.0186800785151811,90.0,D4,,,,,,edge_line_zzz_ccrz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7196666666666667,0.0420713679359252,0.0368771799355644,54.0,C4,,,,,,line_ccrz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7196666666666667,0.0420713679359252,0.0368771799355644,54.0,D4,,,,,,line_ccrz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.6683333333333333,0.0200693242979871,0.0175915383699726,54.0,C4,,,,,,line_pair_crz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.6683333333333333,0.0200693242979871,0.0175915383699726,54.0,D4,,,,,,line_pair_crz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7003333333333334,0.0568795022638012,0.0498570819665794,54.0,C4,,,,,,line_zzz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7003333333333334,0.0568795022638012,0.0498570819665794,54.0,D4,,,,,,line_zzz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7486666666666666,0.0326896177877795,0.0286537133525288,72.0,C4,,,,,,line_zzz_ccrz,,,
paper,fig08,results_oracle_inspired_robust_C4D4_L3p2_train450_600_750.csv,test_accuracy,5,0.7486666666666666,0.0326896177877795,0.0286537133525288,72.0,D4,,,,,,line_zzz_ccrz,,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.689,0.0190977020141749,0.01673987388775,60.0,C4,,,,,,edge,Meyer-style edge,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.6656666666666666,0.0078704793020783,0.0068987792801013,78.0,D2_V4,,,,,,edge,Meyer-style edge,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.6883333333333334,0.0410791918128874,0.0360074992189127,54.0,D4,,,,,,edge,Meyer-style edge,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.6776666666666666,0.0390974565811014,0.0342704316997742,126.0,Z2_reflection,,,,,,edge,Meyer-style edge,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.6773333333333333,0.0188045502767577,0.016482915060416,108.0,Z2_rot180,,,,,,edge,Meyer-style edge,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.6136666666666667,0.0330067333198007,0.0289316773719664,204.0,none,,,,,,edge,Meyer-style edge,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.736,0.0232916293977042,0.0204160133228796,78.0,C4,,,,,,edge_line_ccrz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.7386666666666667,0.06008558710521,0.0526673392362118,72.0,D4,,,,,,edge_line_ccrz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.7723333333333333,0.0410724292493692,0.036001571570635,78.0,C4,,,,,,edge_line_zzz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.7196666666666667,0.026177810790396,0.0229458628563456,72.0,D4,,,,,,edge_line_zzz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.746,0.031304951684997,0.02744,96.0,C4,,,,,,edge_line_zzz_ccrz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.7953333333333333,0.0181582549332865,0.0159164122143709,90.0,D4,,,,,,edge_line_zzz_ccrz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.7033333333333334,0.0376939429263288,0.0330401977395212,54.0,C4,,,,,,line_ccrz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.7033333333333334,0.0376939429263288,0.0330401977395212,54.0,D4,,,,,,line_ccrz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.678,0.0145964226972075,0.0127943286046765,54.0,C4,,,,,,line_pair_crz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.678,0.0145964226972075,0.0127943286046765,54.0,D4,,,,,,line_pair_crz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.697,0.0259111730511933,0.0227121445731377,54.0,C4,,,,,,line_zzz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.697,0.0259111730511933,0.0227121445731377,54.0,D4,,,,,,line_zzz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.7496666666666667,0.0196284940272497,0.0172051336008245,72.0,C4,,,,,,line_zzz_ccrz,oracle-inspired,,
paper,fig09,combined_partial_oracle_train450,test_accuracy,5,0.7496666666666667,0.0196284940272497,0.0172051336008245,72.0,D4,,,,,,line_zzz_ccrz,oracle-inspired,,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.48737373737373735,0.04295404317229995,0.04209496230885394,60.0,C4,,,,,,,,0.0,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.5277777777777778,0.0644805319939581,0.06319092135407896,60.0,C4,,,,,,,,0.1,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.5063131313131313,0.017676767676767683,0.017323232323232327,60.0,C4,,,,,,,,0.2,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.5113636363636364,0.05073600392565535,0.04972128384714224,78.0,D2_V4,,,,,,,,0.0,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.505050505050505,0.10159761797720282,0.09956566561765874,78.0,D2_V4,,,,,,,,0.1,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.4797979797979798,0.057879169823808384,0.056721586427332216,78.0,D2_V4,,,,,,,,0.2,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.49242424242424243,0.054317393282497246,0.053231045416847304,54.0,D4,,,,,,,,0.0,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.5492424242424243,0.045989186463460376,0.045069402734191195,54.0,D4,,,,,,,,0.1,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.5176767676767676,0.037906835855884544,0.03714869913876683,54.0,D4,,,,,,,,0.2,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.5138888888888888,0.02868135528181956,0.02810772817618316,126.0,Z2_reflection,,,,,,,,0.0,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.49116161616161613,0.027158696641248682,0.026615522708423694,126.0,Z2_reflection,,,,,,,,0.1,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.4722222222222222,0.04619670954212881,0.045272775351286224,126.0,Z2_reflection,,,,,,,,0.2,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.48737373737373735,0.026883366031433237,0.02634569871080456,108.0,Z2_rot180,,,,,,,,0.0,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.46338383838383834,0.038325092383273446,0.03755859053560798,108.0,Z2_rot180,,,,,,,,0.1,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.47348484848484845,0.05909666437194646,0.05791473108450753,108.0,Z2_rot180,,,,,,,,0.2,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.45959595959595956,0.02142747821777415,0.020998928653418666,204.0,none,,,,,,,,0.0,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.45328282828282823,0.04708540831968687,0.04614370015329311,204.0,none,,,,,,,,0.1,
appendix,A1,results_approximate_symmetry.csv,test_accuracy,4,0.4532828282828283,0.07111175676933698,0.06968952163395024,204.0,none,,,,,,,,0.2,
appendix,A1,results_approximate_symmetry_stage2.csv,test_accuracy,4,0.5545833333333333,0.03947279888545854,0.03868334290774934,108.0,Z2_rot180,,,,,,,,0.0,
appendix,A1,results_approximate_symmetry_stage2.csv,test_accuracy,3,0.525,0.01641476300299348,0.01857505296338591,108.0,Z2_rot180,,,,,,,,0.1,
appendix,A1,results_approximate_symmetry_stage2.csv,test_accuracy,2,0.5175,0.020034692133618838,0.02776666666666665,108.0,Z2_rot180,,,,,,,,0.2,
appendix,A1,results_approximate_symmetry_stage2.csv,test_accuracy,2,0.5325,0.036533850361304895,0.0506333333333333,108.0,Z2_rot180,,,,,,,,0.4,
appendix,A1,results_approximate_symmetry_stage2.csv,test_accuracy,4,0.5175,0.03502644503588474,0.03432591613516704,204.0,none,,,,,,,,0.0,
appendix,A1,results_approximate_symmetry_stage2.csv,test_accuracy,4,0.49375,0.03504956807468847,0.03434857671319472,204.0,none,,,,,,,,0.1,
appendix,A1,results_approximate_symmetry_stage2.csv,test_accuracy,4,0.5191666666666667,0.03334721932990876,0.032680274943310585,204.0,none,,,,,,,,0.2,
appendix,A1,results_approximate_symmetry_stage2.csv,test_accuracy,4,0.5108333333333333,0.02145192730700874,0.02102288876086856,204.0,none,,,,,,,,0.4,
appendix,A1,results_approximate_symmetry_stage2_fast.csv,test_accuracy,5,0.5793333333333333,0.03920388302763443,0.03436371859324243,108.0,Z2_rot180,,,,,,,,0.0,
appendix,A1,results_approximate_symmetry_stage2_fast.csv,test_accuracy,5,0.567,0.03790338595253289,0.033223782646371464,108.0,Z2_rot180,,,,,,,,0.1,
appendix,A1,results_approximate_symmetry_stage2_fast.csv,test_accuracy,5,0.5623333333333334,0.021621748310439642,0.01895229801369743,108.0,Z2_rot180,,,,,,,,0.2,
appendix,A1,results_approximate_symmetry_stage2_fast.csv,test_accuracy,5,0.564,0.02924038303442688,0.025630325788019156,204.0,none,,,,,,,,0.0,
appendix,A1,results_approximate_symmetry_stage2_fast.csv,test_accuracy,5,0.5506666666666666,0.017583135859870563,0.015412298119791655,204.0,none,,,,,,,,0.1,
appendix,A1,results_approximate_symmetry_stage2_fast.csv,test_accuracy,5,0.5486666666666666,0.007011894655987543,0.006146196655927429,204.0,none,,,,,,,,0.2,
appendix,A1,results_approximate_symmetry_stage2_fast.csv,test_accuracy,5,0.5509999999999999,0.024398315060220426,0.021386066076355015,204.0,none,,,,,,,,0.4,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5427777777777778,0.05457750180892951,0.061760257307722166,60.0,C4,30.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.6277777777777778,0.06058358168984699,0.0685567765063255,60.0,C4,120.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.6261111111111112,0.03595264374969659,0.040684246352053394,60.0,C4,450.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5288888888888889,0.04673605951788471,0.052886830025285665,78.0,D2_V4,30.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5711111111111111,0.036603480911175795,0.041420737932395604,78.0,D2_V4,120.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.6066666666666667,0.0405517502019881,0.04588862523464745,78.0,D2_V4,450.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5333333333333333,0.06291528696058958,0.07119534941116434,54.0,D4,30.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.6027777777777779,0.029170634650722414,0.03300968058533253,54.0,D4,120.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.668888888888889,0.019883922409081465,0.0225007763926405,54.0,D4,450.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.48499999999999993,0.017559422921421236,0.01987035759897417,126.0,Z2_reflection,30.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5505555555555556,0.03189972715545687,0.036097939478146136,126.0,Z2_reflection,120.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.6216666666666667,0.007264831572567846,0.008220930829517085,126.0,Z2_reflection,450.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.47833333333333333,0.0491030662088541,0.05556535024768714,108.0,Z2_rot180,30.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5655555555555556,0.02523959264800124,0.02856128779473764,108.0,Z2_rot180,120.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.6522222222222221,0.04398021440669951,0.049768297708381815,108.0,Z2_rot180,450.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.44388888888888883,0.022194427061597986,0.025115358539505295,204.0,none,30.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5144444444444444,0.050726207705171056,0.05740210776015672,204.0,none,120.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.59,0.02962731472438531,0.03352646273771963,204.0,none,450.0,,,,,edge,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5177777777777778,0.02311404895857189,0.02615600868105563,54.0,C4,30.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5955555555555555,0.01782112770260608,0.020166504437670135,54.0,C4,120.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.6749999999999999,0.026822461565718405,0.03035247259438005,54.0,C4,450.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5005555555555555,0.01417483424685902,0.01604033496155905,78.0,D2_V4,30.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.58,0.05008326400438906,0.05667454847146508,78.0,D2_V4,120.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.6549999999999999,0.02753785273643054,0.031162013912953587,78.0,D2_V4,450.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5177777777777778,0.02311404895857189,0.02615600868105563,54.0,D4,30.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5955555555555555,0.01782112770260608,0.020166504437670135,54.0,D4,120.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.6749999999999999,0.026822461565718405,0.03035247259438005,54.0,D4,450.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.4688888888888889,0.0337611435649745,0.03820433043775975,108.0,Z2_reflection,30.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5466666666666667,0.01040832999733067,0.011778134166515708,108.0,Z2_reflection,120.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.6144444444444445,0.020838888148345558,0.023581421856837287,108.0,Z2_reflection,450.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.45222222222222214,0.00917928424547682,0.010387337970984508,96.0,Z2_rot180,30.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5877777777777778,0.03916962163793851,0.044324599529570394,96.0,Z2_rot180,120.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.648888888888889,0.01858414298186412,0.021029937508346024,96.0,Z2_rot180,450.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.48,0.014999999999999972,0.016974097914174983,156.0,none,30.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.5266666666666667,0.017320508075688763,0.019599999999999944,156.0,none,120.0,,,,,line_zzz,,,
appendix,A2,results_line_ansatz_draft_L3p2.csv,test_accuracy,3,0.6094444444444445,0.0229935578739721,0.026019660183203428,156.0,none,450.0,,,,,line_zzz,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.37999999999999995,0.02351122663277651,0.02660545752980717,54.0,C4,3.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4066666666666667,0.021858128414340056,0.02473480079504122,54.0,C4,6.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4566666666666667,0.03329164059239697,0.03767303780925794,54.0,C4,9.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4872222222222222,0.06604571929381228,0.07473776707368572,54.0,C4,12.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4883333333333333,0.030550504633038905,0.03457115046457731,54.0,C4,15.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4905555555555556,0.06301087501670147,0.07130351747942226,54.0,C4,18.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5311111111111111,0.06892696080581188,0.07799819877629022,54.0,C4,24.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5177777777777778,0.02311404895857189,0.02615600868105563,54.0,C4,30.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5688888888888889,0.07288372271664667,0.08247569638279607,54.0,C4,45.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5616666666666666,0.06869821281841652,0.0777393460605756,54.0,C4,60.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5527777777777778,0.04359960924051872,0.049337602417888926,54.0,C4,90.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5955555555555555,0.01782112770260608,0.020166504437670135,54.0,C4,120.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.3444444444444444,0.028690558519278635,0.03246642330124019,78.0,D2_V4,3.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4261111111111111,0.06447078005950825,0.0729555555555556,78.0,D2_V4,6.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4266666666666667,0.0378593889720018,0.04284193169210638,78.0,D2_V4,9.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.44222222222222224,0.02083888814834559,0.023581421856837273,78.0,D2_V4,12.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.43,0.025221243250702588,0.02854052349697674,78.0,D2_V4,15.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4511111111111111,0.014938144066387528,0.01690410133592761,78.0,D2_V4,18.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4855555555555555,0.017976321874848204,0.020342123176026645,78.0,D2_V4,24.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5005555555555555,0.01417483424685902,0.01604033496155905,78.0,D2_V4,30.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4772222222222222,0.024286103327104923,0.027482313055203333,78.0,D2_V4,45.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5061111111111112,0.009179284245476862,0.010387337970984543,78.0,D2_V4,60.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5916666666666667,0.028431203515386607,0.032172935485867235,78.0,D2_V4,90.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.58,0.05008326400438906,0.05667454847146508,78.0,D2_V4,120.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.37999999999999995,0.02351122663277651,0.02660545752980717,54.0,D4,3.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4066666666666667,0.021858128414340056,0.02473480079504122,54.0,D4,6.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4566666666666667,0.03329164059239697,0.03767303780925794,54.0,D4,9.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4872222222222222,0.06604571929381228,0.07473776707368572,54.0,D4,12.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4883333333333333,0.030550504633038905,0.03457115046457731,54.0,D4,15.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4905555555555556,0.06301087501670147,0.07130351747942226,54.0,D4,18.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5311111111111111,0.06892696080581188,0.07799819877629022,54.0,D4,24.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5177777777777778,0.02311404895857189,0.02615600868105563,54.0,D4,30.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5688888888888889,0.07288372271664667,0.08247569638279607,54.0,D4,45.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5616666666666666,0.06869821281841652,0.0777393460605756,54.0,D4,60.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5527777777777778,0.04359960924051872,0.049337602417888926,54.0,D4,90.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.5955555555555555,0.01782112770260608,0.020166504437670135,54.0,D4,120.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.34944444444444445,0.02589151155051344,0.029299003480293843,108.0,Z2_reflection,3.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.4116666666666666,0.02403700850309327,0.02720043572635747,108.0,Z2_reflection,6.0,,,,,,,,
appendix,A3,results_lowdata_linezzz_all_groups_L3p2.csv,test_accuracy,3,0.445,0.04342938073598464,0.04914497073097254,108.0,Z2_reflection,9.0,,,,,,,,
