subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
D4_all_tied,3,2,3,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.113381891376388,2.427698924493177,0.6666666666666666,0.5116666666666667,0.15499999999999992,18,8,symmetry,536.3552922910312,True,True,0,disjoint,0.0,0.0,0,none,()
D4_all_tied,3,2,4,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.039765984763679,2.511951500693779,0.7333333333333333,0.485,0.2483333333333333,18,8,symmetry,536.163956000004,True,True,0,disjoint,0.0,0.0,0,none,()
D4_all_tied,3,2,0,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.2037259175899635,2.3892277425147768,0.6166666666666667,0.5116666666666667,0.10499999999999998,18,8,symmetry,536.8458442919655,True,True,0,disjoint,0.0,0.0,0,none,()
D4_all_tied,3,2,1,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.147919396979757,2.4695085843920532,0.675,0.5316666666666666,0.14333333333333342,18,8,symmetry,536.9517441670178,True,True,0,disjoint,0.0,0.0,0,none,()
D4_all_tied,3,2,2,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.198324709788029,2.384976479869492,0.6,0.5416666666666666,0.05833333333333335,18,8,symmetry,537.1526402079035,True,True,0,disjoint,0.0,0.0,0,none,()
D4_all_tied,3,2,3,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.1238430508235777,2.3174325513640435,0.65,0.565,0.08500000000000008,18,8,symmetry,737.2633879589848,True,True,0,disjoint,0.0,0.0,0,none,()
D4_all_tied,3,2,4,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.209216021628204,2.4523417570983326,0.6666666666666666,0.565,0.10166666666666668,18,8,symmetry,633.2418414999265,True,True,0,disjoint,0.0,0.0,0,none,()
D4_all_tied,3,2,0,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.3685216675484293,2.368061458402746,0.5155555555555555,0.5133333333333333,0.0022222222222222365,18,8,symmetry,883.6813500419958,True,False,97,independent_fallback,0.0,0.0,0,none,()
D4_all_tied,3,2,1,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.364110380774259,2.3686030109336205,0.5133333333333333,0.5266666666666666,-0.013333333333333308,18,8,symmetry,841.7282603330677,True,False,92,independent_fallback,0.0,0.0,0,none,()
D4_all_tied,3,2,2,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.3829979203474925,2.395343798992572,0.5511111111111111,0.5416666666666666,0.009444444444444478,18,8,symmetry,578.2388253749814,True,False,96,independent_fallback,0.0,0.0,0,none,()
D4_all_tied,3,2,3,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.3267323720438,2.3264768139223255,0.5488888888888889,0.5866666666666667,-0.0377777777777778,18,8,symmetry,588.0239570420235,True,False,103,independent_fallback,0.0,0.0,0,none,()
D4_all_tied,3,2,4,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.3463434612880993,2.378755555514458,0.5733333333333334,0.5616666666666666,0.011666666666666714,18,8,symmetry,563.7983389589936,True,False,91,independent_fallback,0.0,0.0,0,none,()
