subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,circuit_family,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
Z2_rot180,2,1,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.3321912085386827,2.3435401667405693,0.5777777777777777,0.58,-0.0022222222222222365,36,2,symmetry,86.05824312509503,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,2,1,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.3355082765769524,2.3661825088209807,0.5555555555555556,0.5283333333333333,0.02722222222222226,36,2,symmetry,86.11520799994469,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,2,2,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.2018214741106044,2.2793302303057463,0.5888888888888889,0.5933333333333334,-0.004444444444444473,72,2,symmetry,152.70515749999322,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,2,2,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.1886296743749565,2.207054344580381,0.5711111111111111,0.5816666666666667,-0.01055555555555554,72,2,symmetry,152.72206487494987,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,2,2,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.148648213874656,2.1922993180050194,0.6111111111111112,0.5833333333333334,0.02777777777777779,72,2,symmetry,152.94462479103822,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,2,3,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.1238089938017897,2.2393608604609776,0.6622222222222223,0.6166666666666667,0.04555555555555557,108,2,symmetry,220.0135947089875,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,2,3,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.117952633713271,2.1552615110130486,0.6511111111111111,0.6466666666666666,0.004444444444444473,108,2,symmetry,219.57057229196653,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,2,3,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.070584590360931,2.088705664784713,0.6688888888888889,0.6483333333333333,0.02055555555555555,108,2,symmetry,219.8017285000533,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,3,1,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.23540641677537,2.300896937442863,0.5822222222222222,0.5533333333333333,0.028888888888888853,54,2,symmetry,124.87806541693863,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,3,1,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.2558841704666746,2.2532814001847417,0.6022222222222222,0.6433333333333333,-0.0411111111111111,54,2,symmetry,124.77429550001398,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,3,1,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.239894378970303,2.263216346310717,0.5688888888888889,0.5466666666666666,0.022222222222222254,54,2,symmetry,124.61840720905457,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,3,2,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.035210667195668,2.1182064308514996,0.7,0.6816666666666666,0.018333333333333313,108,2,symmetry,223.93349995906465,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,3,2,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.038525810149695,2.055883387874028,0.6533333333333333,0.6733333333333333,-0.020000000000000018,108,2,symmetry,224.18327049992513,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,3,2,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.1350079967630218,2.189870147605457,0.6555555555555556,0.6016666666666667,0.053888888888888875,108,2,symmetry,224.25480137497652,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,3,3,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,1.9892100438640077,2.051480840602425,0.7155555555555555,0.6816666666666666,0.03388888888888886,162,2,symmetry,327.69604012498166,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,3,3,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.019533047608535,2.0424640227068047,0.6533333333333333,0.6583333333333333,-0.0050000000000000044,162,2,symmetry,328.4487959580729,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,3,3,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.034228610297926,2.1217276005911745,0.6577777777777778,0.625,0.032777777777777795,162,2,symmetry,327.96412370796315,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,4,1,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.107315573406782,2.1931487760154007,0.6444444444444445,0.615,0.029444444444444495,72,2,symmetry,161.9145728329895,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,4,1,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.08289449251812,2.1770206816030053,0.6733333333333333,0.6283333333333333,0.04500000000000004,72,2,symmetry,162.00470537506044,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,4,1,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.165052367120882,2.2029245944958946,0.6444444444444445,0.63,0.014444444444444482,72,2,symmetry,162.21266354201362,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,4,2,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.0248594769223343,2.1018401590529545,0.6933333333333334,0.6583333333333333,0.03500000000000003,144,2,symmetry,300.0254619169282,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,4,2,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.0093845035198137,2.0694282602026663,0.7022222222222222,0.6716666666666666,0.030555555555555558,144,2,symmetry,299.88830774999224,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,4,2,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.0459947188307233,2.121707067027583,0.6933333333333334,0.65,0.043333333333333335,144,2,symmetry,300.22811233298853,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,4,3,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,1.9867521675984867,2.1011785698938508,0.7111111111111111,0.6533333333333333,0.05777777777777782,216,2,symmetry,438.54790274996776,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,4,3,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.0079245486157737,2.125335135339833,0.6666666666666666,0.6283333333333333,0.03833333333333333,216,2,symmetry,437.7617059579352,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_rot180,4,3,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,1.9506829876213454,2.013424392229163,0.7088888888888889,0.6783333333333333,0.030555555555555558,216,2,symmetry,440.4771820830647,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_reflection,1,1,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.642251954607105,2.7403013499850912,0.5266666666666666,0.5166666666666667,0.009999999999999898,21,2,symmetry,52.060211041010916,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_reflection,1,1,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.6516121357069755,2.665489515196238,0.5555555555555556,0.5566666666666666,-0.0011111111111110628,21,2,symmetry,51.57415545906406,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_reflection,1,1,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.6756258833737405,2.767905928585509,0.5222222222222223,0.49333333333333335,0.02888888888888891,21,2,symmetry,51.690496499999426,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_reflection,1,2,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.551825507954415,2.6853696189769014,0.5444444444444444,0.5333333333333333,0.011111111111111072,42,2,symmetry,86.29471733409446,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_reflection,1,2,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.611680717808544,2.6394622101994565,0.5688888888888889,0.5566666666666666,0.012222222222222245,42,2,symmetry,86.27542662492488,True,False,92,independent_fallback,0.0,0.0,0,none,()
Z2_reflection,1,2,2,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.6104007385155557,2.706633893440356,0.5377777777777778,0.5133333333333333,0.02444444444444449,42,2,symmetry,86.26789999997709,True,False,96,independent_fallback,0.0,0.0,0,none,()
Z2_reflection,1,3,0,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.5378963229394693,2.6729726241466727,0.5488888888888889,0.5366666666666666,0.012222222222222245,63,2,symmetry,120.64078083296772,True,False,97,independent_fallback,0.0,0.0,0,none,()
Z2_reflection,1,3,1,450,600,15,60,20,0.01,False,cpu,lightning.qubit,adjoint,paper,edge,0.1,True,0.0,D4,2.5469871953553858,2.6117750450405706,0.5955555555555555,0.5816666666666667,0.01388888888888884,63,2,symmetry,120.33622308296617,True,False,92,independent_fallback,0.0,0.0,0,none,()
