subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,circuit_family,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
C4,3,2,5,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.8313930463428216,1.8385524588636617,0.7683333333333333,0.7833333333333333,-0.015,96,4,symmetry,1760.344249332789,True,False,128,independent_fallback,0.0,0.0,0,none,()
D4,3,2,0,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.3523046543366608,2.0769678777005782,0.9,0.6033333333333334,0.2966666666666666,90,8,symmetry,2085.3351492499933,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,5,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.319235447060169,2.26381641031147,0.9666666666666668,0.575,0.3916666666666667,90,8,symmetry,1729.3431761660613,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.4283966819885028,1.9991289736695197,0.8666666666666667,0.67,0.1966666666666666,90,8,symmetry,1696.644681707956,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,5,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.4834745688764348,2.199272956357616,0.8833333333333333,0.6066666666666667,0.2766666666666666,90,8,symmetry,1783.3784671667963,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.5647704471238806,1.825730568026097,0.85,0.7433333333333333,0.1066666666666666,90,8,symmetry,2178.368512207642,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,5,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.735126744387117,2.014375242972835,0.825,0.7316666666666667,0.0933333333333332,90,8,symmetry,3239.2008942076936,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.793102130235836,1.8639762223882856,0.7625,0.7266666666666667,0.0358333333333332,90,8,symmetry,4482.111906833015,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,5,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.7974524994229408,1.897744354573271,0.7791666666666667,0.755,0.0241666666666666,90,8,symmetry,3188.1839891248383,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,5,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.8079154097304309,1.8376378727402167,0.7933333333333333,0.7933333333333333,0.0,90,8,symmetry,2586.295483541675,True,False,94,independent_fallback,0.0,0.0,0,none,()
D4,3,2,5,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.7525503662993855,1.796641942958931,0.805,0.805,0.0,90,8,symmetry,1907.412201249972,True,False,128,independent_fallback,0.0,0.0,0,none,()
C4,3,2,1,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.0028081344228152,2.6185046525752695,1.0,0.5166666666666667,0.4833333333333333,96,4,symmetry,1808.7506908746436,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,6,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.5330628710247998,2.236667500068076,0.8333333333333334,0.5966666666666667,0.2366666666666667,96,4,symmetry,1805.5641705840824,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,1,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.4626948652923315,2.122060144812872,0.8833333333333333,0.6066666666666667,0.2766666666666666,96,4,symmetry,1798.1276903748512,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,6,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.5894717899752109,2.0019942589649173,0.85,0.67,0.1799999999999999,96,4,symmetry,1815.9692792496644,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,1,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.6954472412857762,2.1543333675246155,0.825,0.6083333333333333,0.2166666666666666,96,4,symmetry,2090.227411207743,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,6,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.5909275208004634,2.0000847334329275,0.7916666666666666,0.6483333333333333,0.1433333333333333,96,4,symmetry,2863.7092953328975,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,1,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.724308574569406,1.925737718670992,0.8083333333333333,0.745,0.0633333333333333,96,4,symmetry,3544.731954250019,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,6,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.7578831695397863,1.911789519677603,0.8208333333333333,0.75,0.0708333333333333,96,4,symmetry,4862.045024791732,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,6,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.719761653680677,1.8685687742640396,0.7777777777777778,0.71,0.0677777777777778,96,4,symmetry,1991.873197000008,True,False,93,independent_fallback,0.0,0.0,0,none,()
C4,3,2,6,600,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.8102685774991745,1.9106908723229716,0.7483333333333333,0.69,0.0583333333333333,96,4,symmetry,1756.387157083023,True,False,130,independent_fallback,0.0,0.0,0,none,()
D4,3,2,1,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.179975499083224,2.5230692924029436,0.9666666666666668,0.5066666666666667,0.4599999999999999,90,8,symmetry,2073.1996393329464,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,6,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.4479909295597535,2.068430054926383,0.9,0.6383333333333333,0.2616666666666667,90,8,symmetry,1740.001926874742,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.4558871520462668,2.193380472392216,0.9,0.61,0.29,90,8,symmetry,1688.7208745409737,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,6,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.6112632165570882,1.96051049527416,0.9166666666666666,0.72,0.1966666666666666,90,8,symmetry,1775.6438550413586,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.5682038518026646,1.949512192928193,0.825,0.6366666666666667,0.1883333333333332,90,8,symmetry,2154.5008535408415,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,6,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.6962699344612722,2.1336578587096504,0.7916666666666666,0.635,0.1566666666666666,90,8,symmetry,3131.348703457974,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,edge_line_zzz_ccrz,0.1,True,0.0,D4,1.716217924237599,1.890385603334908,0.7916666666666666,0.7266666666666667,0.0649999999999999,90,8,symmetry,4533.763144874945,True,True,0,disjoint,0.0,0.0,0,none,()
