subgroup,L,p,seed,train_size,test_size,batch_size,epochs,steps_per_epoch,lr,random_sharing,device,pl_device,diff_method,single_qubit_block,init_scale,allow_overlap_if_needed,epsilon,broken_K,train_loss,test_loss,train_accuracy,test_accuracy,generalization_gap,num_parameters,subgroup_order,sharing_type,elapsed_seconds,requested_disjoint,actual_disjoint,overlap_count,split_mode,requested_epsilon,actual_epsilon,corrupted_orbit_count,corruption_mode,corrupted_orbit_indices
C4,3,2,4,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9629670089434303,2.16261680055403,0.6583333333333333,0.5666666666666667,0.09166666666666667,60,4,symmetry,561.6106555829756,True,True,0,disjoint,0.0,0.0,0,none,()
C4,3,2,0,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9262309384463863,1.979412458564606,0.7533333333333333,0.715,0.03833333333333333,60,4,symmetry,567.9125858750194,True,False,97,independent_fallback,0.0,0.0,0,none,()
C4,3,2,1,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.02489227469271,2.0593219276889427,0.6511111111111111,0.665,-0.01388888888888895,60,4,symmetry,560.1523612920428,True,False,92,independent_fallback,0.0,0.0,0,none,()
C4,3,2,2,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9743614286297746,2.0065972897538575,0.7111111111111111,0.6816666666666666,0.029444444444444495,60,4,symmetry,559.7965046250029,True,False,96,independent_fallback,0.0,0.0,0,none,()
C4,3,2,3,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9989674346293032,2.010921798973722,0.6755555555555556,0.7,-0.02444444444444438,60,4,symmetry,570.4974643329624,True,False,103,independent_fallback,0.0,0.0,0,none,()
C4,3,2,4,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9993838048656556,2.047939057135436,0.6933333333333334,0.6833333333333333,0.010000000000000009,60,4,symmetry,569.6551173329353,True,False,91,independent_fallback,0.0,0.0,0,none,()
D2_V4,3,2,0,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.3845812013608108,2.2904891556171334,0.9333333333333333,0.585,0.3483333333333334,78,4,symmetry,579.5968986250227,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,1,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.2807209600521887,2.408470217935316,0.9333333333333333,0.55,0.3833333333333333,78,4,symmetry,584.6499790420057,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,2,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4783900092802815,2.552034208728451,0.9333333333333333,0.5083333333333333,0.42500000000000004,78,4,symmetry,579.0417894170387,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,3,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.292820248780632,2.377211019308963,0.9,0.5833333333333334,0.31666666666666665,78,4,symmetry,561.3565359580098,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,4,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.1941335065681689,2.427200749441706,0.8666666666666667,0.525,0.3416666666666667,78,4,symmetry,586.7884863330983,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,0,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.555016583309244,2.294379685787136,0.85,0.5633333333333334,0.2866666666666666,78,4,symmetry,723.3783555410337,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,1,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4865702022546694,2.4534813711051955,0.8333333333333334,0.5083333333333333,0.32500000000000007,78,4,symmetry,736.2802624589531,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,2,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5062959516722387,2.3524809682845262,0.8833333333333333,0.6016666666666667,0.2816666666666666,78,4,symmetry,725.4303147080354,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,3,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5401754386504942,2.2565766615665286,0.8166666666666667,0.5883333333333334,0.22833333333333328,78,4,symmetry,603.8927252499852,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,4,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4442164273093765,2.325135135190306,0.85,0.5666666666666667,0.2833333333333333,78,4,symmetry,557.779991999967,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,0,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7769931731809765,2.0851248072727264,0.7916666666666666,0.615,0.17666666666666664,78,4,symmetry,559.1062674589921,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,1,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5861125305309671,2.218490219269789,0.825,0.5566666666666666,0.2683333333333333,78,4,symmetry,560.6506043340778,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,2,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7355770858242534,2.1618260551346187,0.7833333333333333,0.6333333333333333,0.15000000000000002,78,4,symmetry,560.3848910420202,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,3,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.717144215462495,2.208297992481383,0.7833333333333333,0.5683333333333334,0.21499999999999997,78,4,symmetry,558.9598501250148,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,4,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.71737501455029,2.284183345085352,0.775,0.5566666666666666,0.21833333333333338,78,4,symmetry,558.0758187910542,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,0,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8735838957772908,1.9679008503719426,0.7166666666666667,0.6766666666666666,0.040000000000000036,78,4,symmetry,559.1931830829708,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,1,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9125541893978388,2.1835642837803295,0.7,0.575,0.125,78,4,symmetry,559.9101304579526,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,2,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8108489833159132,2.228717219101445,0.7375,0.5883333333333334,0.14916666666666667,78,4,symmetry,560.7259602920385,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,3,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8634311954785836,2.0563333354850433,0.6958333333333333,0.5916666666666667,0.10416666666666663,78,4,symmetry,559.2579636659939,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,4,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8498744736733115,2.0871691645486603,0.7708333333333334,0.66,0.11083333333333334,78,4,symmetry,559.5210934999632,True,True,0,disjoint,0.0,0.0,0,none,()
D2_V4,3,2,0,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9624657970562687,2.029412334608228,0.7111111111111111,0.6783333333333333,0.032777777777777795,78,4,symmetry,560.9243167500244,True,False,97,independent_fallback,0.0,0.0,0,none,()
D2_V4,3,2,1,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0128267301253224,2.0472356315642135,0.68,0.66,0.020000000000000018,78,4,symmetry,561.1096768749412,True,False,92,independent_fallback,0.0,0.0,0,none,()
D2_V4,3,2,2,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.03718694574051,2.0773513077457952,0.7177777777777777,0.665,0.0527777777777777,78,4,symmetry,561.4952228330076,True,False,96,independent_fallback,0.0,0.0,0,none,()
D2_V4,3,2,3,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9930304455856072,2.033956637721013,0.6911111111111111,0.6583333333333333,0.032777777777777795,78,4,symmetry,562.4582829170395,True,False,103,independent_fallback,0.0,0.0,0,none,()
D2_V4,3,2,4,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9171015926962927,2.041093866565489,0.72,0.6666666666666666,0.053333333333333344,78,4,symmetry,560.8827934169676,True,False,91,independent_fallback,0.0,0.0,0,none,()
D4,3,2,0,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4334122417309583,2.1420474871484156,0.8,0.5983333333333334,0.20166666666666666,54,8,symmetry,551.0264748339541,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.3916732448949043,2.5772755200689774,0.9,0.4866666666666667,0.41333333333333333,54,8,symmetry,550.8688198329182,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5349254591384391,2.3265360070704992,0.8666666666666667,0.5533333333333333,0.31333333333333335,54,8,symmetry,552.2354187079472,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,3,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.4129616658218942,2.2951562492562596,0.8,0.5516666666666666,0.2483333333333334,54,8,symmetry,551.2150188339874,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,4,30,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.3735694440021347,2.46525620677339,0.8666666666666667,0.4633333333333333,0.4033333333333334,54,8,symmetry,551.4404206670588,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6621918221662013,2.133681895038828,0.7666666666666667,0.625,0.14166666666666672,54,8,symmetry,552.1427916670218,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5674350333764693,2.4173183970415297,0.7833333333333333,0.5116666666666667,0.2716666666666666,54,8,symmetry,551.3330102909822,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.5367217781055056,2.3127995057508377,0.8333333333333334,0.6083333333333333,0.2250000000000001,54,8,symmetry,550.9580985830398,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,3,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6372622474064755,2.1071191057974876,0.7666666666666667,0.62,0.14666666666666672,54,8,symmetry,550.9937912500463,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,4,60,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.6271911664433598,2.2380321134753,0.8166666666666667,0.55,0.2666666666666666,54,8,symmetry,551.1991141660837,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7038665422666668,1.9090185764553371,0.8083333333333333,0.7066666666666667,0.10166666666666668,54,8,symmetry,552.1639184580417,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7526047610746318,2.126121083990151,0.7416666666666667,0.6166666666666667,0.125,54,8,symmetry,551.9057068330003,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.7173743563786228,2.1427948044815492,0.7166666666666667,0.59,0.1266666666666667,54,8,symmetry,552.8491130829789,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,3,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.714499905137727,2.129240213234832,0.725,0.5933333333333334,0.1316666666666666,54,8,symmetry,551.5236881250748,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,4,120,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8448103161508675,2.1453695858489303,0.7666666666666667,0.64,0.1266666666666667,54,8,symmetry,551.5684292500373,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.916088816819936,1.9966971765109975,0.7416666666666667,0.6933333333333334,0.04833333333333334,54,8,symmetry,554.0049019999569,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,1,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9114755424539709,2.0480394060692855,0.7,0.6283333333333333,0.07166666666666666,54,8,symmetry,552.9468543749535,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,2,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8309992467273626,2.0812740329164936,0.7458333333333333,0.6616666666666666,0.08416666666666672,54,8,symmetry,553.3947364999913,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,3,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.8490469773580813,2.0281396562845075,0.7041666666666667,0.6083333333333333,0.09583333333333344,54,8,symmetry,553.1131861250615,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,4,240,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.826787067394578,2.0137294595326636,0.6708333333333333,0.6316666666666667,0.03916666666666657,54,8,symmetry,552.9599001669558,True,True,0,disjoint,0.0,0.0,0,none,()
D4,3,2,0,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.891160020204361,1.9375290430588095,0.7533333333333333,0.7233333333333334,0.029999999999999916,54,8,symmetry,555.1306443749927,True,False,97,independent_fallback,0.0,0.0,0,none,()
D4,3,2,1,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0006226209682874,2.009821955219577,0.7022222222222222,0.7033333333333334,-0.0011111111111111738,54,8,symmetry,553.7653888330096,True,False,92,independent_fallback,0.0,0.0,0,none,()
D4,3,2,2,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,2.0099442685408926,2.016693070000612,0.6977777777777778,0.655,0.0427777777777778,54,8,symmetry,550.9070366659435,True,False,96,independent_fallback,0.0,0.0,0,none,()
D4,3,2,3,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.943998712056897,1.9815636989466823,0.6622222222222223,0.635,0.02722222222222226,54,8,symmetry,550.4974869590951,True,False,103,independent_fallback,0.0,0.0,0,none,()
D4,3,2,4,450,600,15,100,30,0.01,False,cpu,lightning.qubit,adjoint,paper,0.1,True,0.0,D4,1.9131541097714553,1.9806935736326234,0.7422222222222222,0.725,0.01722222222222225,54,8,symmetry,555.5311583749717,True,False,91,independent_fallback,0.0,0.0,0,none,()
